term_ID	description	frequency	plot_X	plot_Y	log_size	value	uniqueness	dispensability
GO:0006077	(1->6)-beta-D-glucan metabolic process	0.00490938273771542	3.16063083375309	5.24949443019013	3.07408468902824	-2.9678328532854	0.803475926062271	0
GO:0006950	response to stress	4.77198630808369	-4.97988897490736	1.28645229783423	6.06139102508618	-5.13607377953542	0.796131030837676	0
GO:0015677	copper ion import	0.00176489202216605	3.78760010014945	-5.18076690939672	2.63042787502502	-1.43879551784104	0.964408975696912	0
GO:0044419	biological process involved in interspecies interaction between organisms	1.26366683080991	-1.0032688882447	7.06531826767137	5.48432546908452	-1.37709979965283	1	0
GO:0044650	adhesion of symbiont to host cell	0.0132449760442837	-6.15979877687817	-3.9536565034873	3.50487845941022	-1.33222596404373	0.913569970757858	0
GO:0048878	chemical homeostasis	0.655127090040234	-2.54583314009386	-6.36482088819447	5.19901976377893	-1.95209029220556	0.846370520747756	0
GO:0050896	response to stimulus	13.7208133053304	-2.08883596717035	7.67063089340374	6.52007144533357	-4.87190509912379	1	0
GO:0051179	localization	18.7941114253392	-1.29171178111021	8.35389946464753	6.65671335221036	-1.53962977837175	1	0
GO:0045229	external encapsulating structure organization	1.03756179089974	-0.00722881068646763	-5.28136197085016	5.39870716335096	-2.90258449255533	0.967904697892557	0.00751711
GO:0097300	programmed necrotic cell death	0.00713414099100924	0.742110592425134	-2.47375399930797	3.23628527744803	-1.40815513388225	0.959322217452763	0.00771614
GO:0007018	microtubule-based movement	0.348462600902316	-2.87674587789141	8.10437222086466	4.92485279635564	-2.00200841580482	0.990086345178974	0.01064987
GO:0006928	movement of cell or subcellular component	0.909872267389924	-0.201427901714466	8.32982947409664	5.34167386468549	-2.00200841580482	0.989248695920721	0.01175275
GO:0009063	cellular amino acid catabolic process	0.717946474387895	5.03072559245599	-0.565153866519195	5.23878603239807	-2.17428656839679	0.780428042497018	0.04682226
GO:0005975	carbohydrate metabolic process	5.93663689633546	-3.80266869691987	7.85711165447365	6.15623224910857	-2.08734893003578	0.949282105054982	0.08964556
GO:0043687	post-translational protein modification	0.0292615782923916	1.36295920503808	7.41840098135756	3.84905069056951	-1.40815513388225	0.928936753295272	0.11754661
GO:0032065	maintenance of protein location in cell cortex	0.00547282244432242	1.85708587780036	-6.253562219096	3.12123145514962	-1.40815513388225	0.947558101497855	0.13078923
GO:0072720	response to dithiothreitol	3.8115038976356e-4	-4.78191577909456	3.76275336568919	1.96848294855394	-1.50310258048264	0.855620258281368	0.22084245
GO:0055085	transmembrane transport	13.3208746871149	2.78076283312545	-5.55050264244113	6.50722433700194	-4.12510083171278	0.922750213889836	0.22951438
GO:0065008	regulation of biological quality	2.86632550392432	-3.64765335102815	-6.25006151812311	5.84001759480158	-1.45218934513154	0.949680270160837	0.2594627
GO:0006481	C-terminal protein methylation	0.0194676704510757	0.951927062313802	7.24840222787889	3.67209785793572	-1.40815513388225	0.916147016967406	0.26172976
GO:0032025	response to cobalt ion	5.59296767587833e-4	-5.42859988297474	3.83021745867274	2.13353890837022	-1.40815513388225	0.852318475171159	0.26229138
GO:0009225	nucleotide-sugar metabolic process	0.439470542336404	5.92543062844488	-0.347013915346429	5.02562532292767	-1.80832041415669	0.862773820424432	0.30017226
GO:0006103	2-oxoglutarate metabolic process	0.0178519242335998	5.3864400192803	-1.5357491950735	3.63447727016073	-1.40815513388225	0.868314246059429	0.3258299
GO:0045230	capsule organization	0.00635112551638628	-0.12310857484914	-4.68078675919682	3.18582535961296	-2.54622718710364	0.974972314903167	0.34036943
GO:0104004	cellular response to environmental stimulus	0.105628373232736	-6.7835889059931	0.747506348904981	4.40648908395976	-1.68110913609065	0.840916631010885	0.34636796
GO:0009408	response to heat	0.182156742794828	-6.05117210682396	1.31008258301222	4.64314658844389	-4.77044532650904	0.763521308818969	0.36655411
GO:0016051	carbohydrate biosynthetic process	1.19801781911216	4.09634659251282	4.50998592802529	5.4611562387117	-1.38687213353182	0.824301211346626	0.37032252
GO:0072721	cellular response to dithiothreitol	1.61574621747596e-4	-4.50048578825324	3.59464858420247	1.60205999132796	-1.41161072312707	0.850954556647989	0.39961323
GO:0007041	lysosomal transport	0.0245966289568071	2.08033523961849	-6.03663880763848	3.77364019326003	-1.40815513388225	0.940967956165428	0.40038685
GO:0009628	response to abiotic stimulus	0.603634500970981	-6.61709791957985	2.05812474510035	5.1634684939116	-4.00427388633822	0.831681778726406	0.42042425
GO:0006814	sodium ion transport	0.359138954754714	3.2867635940586	-5.39495130296278	4.93795898335307	-1.40815513388225	0.950484848116722	0.46806592
GO:0070887	cellular response to chemical stimulus	1.88456495867377	-5.37531469225014	2.23619656687709	5.65790352551112	-2.18374158875219	0.755869012703135	0.48866693
GO:0046902	regulation of mitochondrial membrane permeability	0.0120103802165713	-0.288717962451771	-6.15060570562838	3.46239799789896	-1.40815513388225	0.835688210596877	0.49096577
GO:0090559	regulation of membrane permeability	0.0139534186165616	-2.76604046121456	-6.27527180344219	3.52750101098112	-1.40815513388225	0.903350758882047	0.49626029
GO:0009226	nucleotide-sugar biosynthetic process	0.318467722403531	5.12598399049134	1.01552441183173	4.8857625307591	-1.90057305018941	0.818184263766395	0.50599582
GO:0042221	response to chemical	3.5410652672813	-4.86401936062003	1.1265154432706	5.93182589878917	-2.38247177192686	0.802098499715447	0.53695299
GO:0000271	polysaccharide biosynthetic process	0.58488770190924	3.81149907283855	4.72580340988137	5.14976702516473	-2.11441407907289	0.772816163108559	0.58423963
GO:0044406	adhesion of symbiont to host	0.0142889966771143	-5.97590071535627	-3.93971654603383	3.53781909507327	-1.33222596404373	0.919256987371789	0.58856581
GO:0033554	cellular response to stress	3.07110683670283	-5.5902513949597	1.35672945642346	5.86998696980208	-3.26789987686188	0.739317015361067	0.59180227
GO:0000302	response to reactive oxygen species	0.158993570738654	-5.0052042697946	2.17909884459055	4.58408233851837	-1.48337942109586	0.766087702649726	0.61877661
GO:0010039	response to iron ion	0.00697256636926165	-5.38270793187565	3.34059694247805	3.22634208716363	-1.40815513388225	0.831661875050921	0.62107792
GO:0070265	necrotic cell death	0.00783429768524883	0.622340012786475	-2.31766657685302	3.27692113206577	-1.40815513388225	0.966702571981182	0.62287374
GO:0034194	D-galactonate catabolic process	0.0119523790703029	4.34411414301312	2.48138823003342	3.46029632675748	-1.40815513388225	0.700655856111497	0.64221707
GO:0062197	cellular response to chemical stress	0.237962131383037	-5.34273893199903	1.99436898126337	4.75920687033135	-1.84368544731865	0.757625912611283	0.64369802
GO:0051716	cellular response to stimulus	11.0866663899183	-5.27534208809151	1.33797822230359	6.42749260074356	-3.9177623945885802	0.767592447082643	0.65386488
GO:0006538	glutamate catabolic process	0.0210254155222833	5.01031943497076	-1.19127068216645	3.70552161342267	-1.40815513388225	0.811371335585344	0.6692786
GO:0006979	response to oxidative stress	0.576489964517384	-5.40040971578573	0.946284400049521	5.14348633171154	-1.61432699264536	0.78483069781321	0.67072366
GO:0098542	defense response to other organism	0.596135781346285	-5.72885294619397	0.0453396306911341	5.15803966721445	-1.40815513388225	0.720710953525348	0.67333549
GO:0042542	response to hydrogen peroxide	0.0237514693968966	-4.99575553842834	2.62257771314033	3.75845768861047	-1.52309135530556	0.782915998589219	0.69748173
GO:0043649	dicarboxylic acid catabolic process	0.0384754746710237	5.24195606366945	-1.12706758305972	3.96792220673052	-1.40815513388225	0.819112874379463	0.70087669
GO:1901700	response to oxygen-containing compound	0.559073048880797	-5.32829223805745	2.53871847291142	5.13016323422097	-1.36828622956538	0.78977249186287	0.7037351
GO:0030026	cellular manganese ion homeostasis	0.0343863938591038	-2.20028501743763	-6.46465251220292	3.91913041386061	-1.40815513388225	0.855559662837726	0.71128027
GO:0044652	adhesion of symbiont to host endothelial cell	1.24288170575074e-5	-6.07483965333252	-4.17518403355526	0.602059991327962	-1.38687213353182	0.935136993125251	0.71302306
GO:0006952	defense response	0.973507810724362	-5.58947520845305	1.07566294481189	5.37103274768131	-1.40815513388225	0.775287866884418	0.71402837
GO:0006078	(1->6)-beta-D-glucan biosynthetic process	0.00490938273771542	3.29694862755775	4.91456558972375	3.07408468902824	-2.9678328532854	0.79671617749435	0.74372059
GO:0051274	beta-glucan biosynthetic process	0.0566174046359653	3.5760311663118	4.94381735974096	4.13567319441924	-2.7374505292885	0.765962765639098	0.74372059
GO:0055071	manganese ion homeostasis	0.035028549407075	-2.30325658441664	-6.54790604656209	3.92716497429937	-1.40815513388225	0.862940636743435	0.74455371
GO:0006810	transport	17.9971715326728	2.69803908190241	-5.66387732687004	6.63789581508193	-1.55363309696059	0.933411635332391	0.74941166
GO:0006885	regulation of pH	0.0680684880849488	-2.34398995590357	-6.3380106193941	4.21566399564845	-1.40815513388225	0.858750844839858	0.75070236
GO:0033320	UDP-D-xylose biosynthetic process	0.0195878156826316	5.44417978564039	0.968576708786533	3.67476931401543	-1.40815513388225	0.84634138669561	0.75640002
GO:0033319	UDP-D-xylose metabolic process	0.0196085303777275	6.02160266659492	0.124201864241262	3.67522825359306	-1.40815513388225	0.862099105949319	0.75645598
GO:0009065	glutamine family amino acid catabolic process	0.127871812826655	4.93270228233095	-0.872490330470369	4.48948035185057	-2.06291519859005	0.802539400712684	0.7596962
GO:0071214	cellular response to abiotic stimulus	0.105628373232736	-6.54031001487652	1.68998332546182	4.40648908395976	-1.68110913609065	0.788406578244166	0.77183943
GO:0051234	establishment of localization	18.1310257494432	2.81224015564616	-5.72324238365536	6.64111393304831	-1.50968477775275	0.934634162922154	0.79325567
GO:0050832	defense response to fungus	0.0719214213727761	-5.8069896262082	-0.279530503747193	4.23957473708321	-1.40815513388225	0.758557643806854	0.79727103
GO:0019583	galactonate metabolic process	0.011977236704418	4.30276935791129	2.78379843021883	3.46119828862249	-1.40815513388225	0.750019889156519	0.79837743
GO:0006065	UDP-glucuronate biosynthetic process	0.0424195526172727	5.11560150871178	0.710172794798313	4.01029995663981	-1.40815513388225	0.816952088338986	0.79964705
GO:0046398	UDP-glucuronate metabolic process	0.0428089888850746	5.58703547229878	-0.0816594366019785	4.01426845720964	-1.40815513388225	0.833185970759901	0.80018814
GO:0009250	glucan biosynthetic process	0.199610944882588	3.51163261459916	4.81381700382889	4.68288482328657	-2.38247807277334	0.750639595578635	0.80381227
GO:0009620	response to fungus	0.0932658431995355	-5.84672614918934	-0.730997638313524	4.35243337135028	-1.40815513388225	0.78842428975095	0.81439465
GO:0009266	response to temperature stimulus	0.226407474458574	-6.49523250410303	1.51535183057015	4.73759016628572	-4.77044532650904	0.79678418250414	0.81930087
GO:0044042	glucan metabolic process	0.400622203153655	3.60552924133254	5.3342783767373	4.98543096521264	-1.80832041415669	0.791961129374814	0.82545977
GO:0042742	defense response to bacterium	0.118894063972116	-5.70526212663621	-0.183990168445383	4.45786676425845	-1.40815513388225	0.750406221115459	0.83106965
GO:0071472	cellular response to salt stress	0.00698913812533832	-5.94876642500254	2.40068646357819	3.22737244228964	-1.78138287792901	0.770911742929835	0.83375233
GO:0034637	cellular carbohydrate biosynthetic process	0.536763322262572	3.77539930708949	4.49661718426347	5.11247764343091	-1.64612264108086	0.767308046241923	0.84319581
GO:0016054	organic acid catabolic process	1.15934348336821	5.23492843475659	-0.726771797859738	5.44690513629402	-1.8235622365636	0.791452250228417	0.84973418
GO:0009617	response to bacterium	0.181162437430228	-5.80209062914926	-0.581951024033327	4.64076954596028	-1.40815513388225	0.778721096901042	0.86167603
GO:0051273	beta-glucan metabolic process	0.15342546069689	3.32888060342694	5.36018169819964	4.56860062223332	-2.11441407907289	0.763263471813085	0.86692682
GO:0044264	cellular polysaccharide metabolic process	0.711379916042512	3.19627274171529	5.40559035980067	5.23479558822064	-1.64612264108086	0.754562479630116	0.87244682
GO:1901606	alpha-amino acid catabolic process	0.576846257273033	4.91730320008886	-0.599067126751794	5.1437546574054	-1.72386765789297	0.784966624181167	0.87310603
GO:0034605	cellular response to heat	0.0597536094734764	-6.20075626404457	1.2609049374597	4.15908571371435	-5.15571709520338	0.77107714200391	0.88513707
GO:0033692	cellular polysaccharide biosynthetic process	0.428814903179101	3.45691264876302	4.71514920563388	5.01496552555492	-2.11441407907289	0.744040217883694	0.89117359
GO:0071470	cellular response to osmotic stress	0.022371870703513302	-5.87389269000179	2.18268682822577	3.73247417728119	-1.70559208008668	0.755101565898094	0.89732679
